ticker,year,cap,rev,inc,ast,lia,dbt,csh
NKE,2009,32200000000,18350000000,2400000000,13240000000,4550000000,810000000,3450000000
NKE,2008,24680000000,19650000000,2490000000,12440000000,4610000000,620000000,2770000000
NKE,2007,31940000000,17300000000,2280000000,10680000000,3660000000,540000000,2840000000
NKE,2006,24950000000,15630000000,2000000000,9860000000,3580000000,700000000,2300000000
NKE,2005,22500000000,14360000000,2060000000,8790000000,3140000000,760000000,1820000000
NKE,2004,23940000000,13100000000,1740000000,7890000000,3100000000,830000000,1220000000
NKE,2003,18010000000,11240000000,1360000000,6710000000,2720000000,830000000,630000000
NKE,2002,11760000000,10250000000,1120000000,6440000000,2600000000,1100000000,570000000
NKE,2001,15070000000,9600000000,1000000000,5810000000,2320000000,1290000000,300000000
AMGN,2024,155800000000,NA,NA,NA,NA,NA,NA
AMGN,2023,154140000000,26830000000,8750000000,NA,NA,NA,NA
AMGN,2022,140130000000,26320000000,7340000000,65120000000,61460000000,38940000000,9300000000
AMGN,2021,126710000000,25970000000,6700000000,61160000000,54460000000,33300000000,8030000000
AMGN,2020,133850000000,25420000000,8130000000,62940000000,53530000000,32980000000,10640000000
AMGN,2019,142560000000,23360000000,9130000000,59700000000,50030000000,29900000000,8910000000
AMGN,2018,122560000000,23740000000,9540000000,66410000000,53910000000,33920000000,29300000000
AMGN,2017,126230000000,22840000000,9590000000,79950000000,54710000000,35340000000,41670000000
AMGN,2016,108760000000,22990000000,9160000000,77620000000,47750000000,34590000000,38080000000
AMGN,2015,122390000000,21660000000,7970000000,71570000000,43490000000,31550000000,31380000000
AMGN,2014,121120000000,20060000000,5580000000,69000000000,43230000000,30710000000,27020000000
AMGN,2013,86080000000,18670000000,5260000000,66120000000,44020000000,32120000000,19400000000
AMGN,2012,65190000000,17260000000,5000000000,54290000000,35230000000,26520000000,24060000000
AMGN,2011,56280000000,15580000000,4150000000,48870000000,29840000000,21420000000,20640000000
AMGN,2010,51160000000,15050000000,5310000000,43480000000,19540000000,13360000000,17420000000
AMGN,2009,56280000000,14640000000,5200000000,39620000000,16960000000,10600000000,13440000000
AMGN,2008,60460000000,15000000000,5250000000,36440000000,16050000000,10170000000,9550000000
AMGN,2007,50480000000,14770000000,3960000000,34630000000,16770000000,11170000000,7150000000
AMGN,2006,79640000000,14260000000,4020000000,33780000000,14820000000,9010000000,6270000000
AMGN,2005,96520000000,12430000000,4860000000,29290000000,8840000000,3950000000,5250000000
AMGN,2004,80820000000,10550000000,3390000000,29220000000,9510000000,5110000000,5800000000
AMGN,2003,79310000000,8350000000,3170000000,26170000000,6780000000,3070000000,5120000000
AMGN,2002,62310000000,5440000000,710000000,24450000000,6170000000,3170000000,4660000000
AMGN,2001,59020000000,3950000000,1680000000,6440000000,1220000000,320000000,2660000000
PFE,2024,155610000000,NA,NA,NA,NA,NA,NA
PFE,2023,162560000000,68530000000,12250000000,NA,NA,NA,NA
PFE,2022,287620000000,100330000000,35960000000,197200000000,101280000000,34870000000,22730000000
PFE,2021,331430000000,81080000000,25960000000,181470000000,104010000000,36990000000,31060000000
PFE,2020,204600000000,36170000000,5290000000,154220000000,90750000000,38270000000,12220000000
PFE,2019,216820000000,51750000000,19250000000,167480000000,104040000000,52140000000,9830000000
PFE,2018,249540000000,53640000000,13200000000,159420000000,95660000000,41260000000,18830000000
PFE,2017,215890000000,52540000000,13570000000,171790000000,100140000000,42600000000,19990000000
PFE,2016,197100000000,52820000000,9530000000,171610000000,111770000000,42080000000,17850000000
PFE,2015,199320000000,48850000000,10160000000,167460000000,102460000000,38970000000,23290000000
PFE,2014,195960000000,49600000000,13600000000,169270000000,97650000000,36680000000,36120000000
PFE,2013,196000000000,51580000000,17130000000,172100000000,95480000000,36480000000,32400000000
PFE,2012,182470000000,56870000000,13110000000,185790000000,104120000000,37460000000,32700000000
PFE,2011,166340000000,66340000000,14110000000,188000000000,105380000000,38940000000,26750000000
PFE,2010,140290000000,67260000000,11110000000,195010000000,106740000000,44030000000,28010000000
PFE,2009,146790000000,50000000000,12110000000,212940000000,122500000000,48660000000,25960000000
PFE,2008,119410000000,48290000000,14870000000,111140000000,53400000000,17280000000,23730000000
PFE,2007,153670000000,48410000000,10330000000,115260000000,50140000000,13130000000,25470000000
PFE,2006,184510000000,48370000000,14280000000,114830000000,43470000000,7980000000,27710000000
PFE,2005,171650000000,49390000000,14600000000,117560000000,51930000000,17930000000,22220000000
PFE,2004,200940000000,52510000000,17020000000,123680000000,55400000000,18540000000,19890000000
PFE,2003,269530000000,44930000000,10740000000,116770000000,51390000000,14570000000,11950000000
PFE,2002,188370000000,30230000000,11940000000,46350000000,26400000000,11800000000,12550000000
PFE,2001,250130000000,32180000000,10970000000,39150000000,20860000000,8870000000,8610000000
AMAT,2024,154630000000,NA,NA,NA,NA,NA,NA
AMAT,2023,134690000000,26510000000,8020000000,NA,NA,NA,NA
AMAT,2022,82200000000,25780000000,7830000000,26720000000,14530000000,5450000000,2580000000
AMAT,2021,139530000000,23060000000,7000000000,25820000000,13570000000,5450000000,5450000000
AMAT,2020,78900000000,17200000000,4410000000,22350000000,11770000000,5440000000,5730000000
AMAT,2019,55870000000,14600000000,3500000000,19020000000,10810000000,5310000000,3610000000
AMAT,2018,31190000000,16960000000,4750000000,17770000000,10930000000,5300000000,4030000000
AMAT,2017,54000000000,14530000000,3920000000,19410000000,10070000000,5300000000,7270000000
AMAT,2016,34740000000,10820000000,2160000000,14580000000,7370000000,3340000000,3740000000
AMAT,2015,21300000000,9650000000,1700000000,15300000000,7690000000,4540000000,4960000000
AMAT,2014,30430000000,9070000000,1540000000,13170000000,5270000000,1940000000,3160000000
AMAT,2013,21300000000,7500000000,440000000,12040000000,4950000000,1940000000,1890000000
AMAT,2012,13680000000,8710000000,410000000,12100000000,4860000000,1940000000,1930000000
AMAT,2011,13980000000,10510000000,2430000000,13860000000,5060000000,1940000000,6240000000
AMAT,2010,18580000000,9540000000,1400000000,10940000000,3400000000,200000000,2580000000
AMAT,2009,18710000000,5010000000,470000000,9570000000,2470000000,200000000,2210000000
AMAT,2008,13460000000,8120000000,1370000000,10900000000,3450000000,200000000,2100000000
AMAT,2007,24550000000,9730000000,2390000000,10650000000,2830000000,200000000,2360000000
AMAT,2006,25690000000,9160000000,1660000000,9480000000,2820000000,400000000,1890000000
AMAT,2005,28820000000,6990000000,1440000000,11260000000,2340000000,410000000,5930000000
AMAT,2004,28710000000,8010000000,1930000000,12090000000,2830000000,450000000,6570000000
AMAT,2003,37730000000,4470000000,57970000,10310000000,2240000000,560000000,5490000000
AMAT,2002,21500000000,5060000000,200000000,10220000000,2200000000,620000000,4920000000
AMAT,2001,32840000000,7440000000,990000000,9820000000,2220000000,560000000,4840000000
AXP,2024,153610000000,NA,NA,NA,NA,NA,NA
AXP,2023,136520000000,58510000000,9870000000,NA,NA,NA,NA
AXP,2022,110400000000,52560000000,9580000000,228000000000,203000000000,44000000000,34000000000
AXP,2021,124490000000,43140000000,10680000000,189000000000,167000000000,41000000000,21520000000
AXP,2020,97350000000,36170000000,4290000000,191000000000,168000000000,45000000000,32820000000
AXP,2019,100830000000,43550000000,8420000000,198000000000,175000000000,64000000000,23840000000
AXP,2018,80730000000,40310000000,8120000000,189000000000,167000000000,61000000000,27380000000
AXP,2017,86200000000,36010000000,7440000000,181000000000,163000000000,59000000000,32870000000
AXP,2016,67800000000,33330000000,8090000000,159000000000,138000000000,53000000000,25090000000
AXP,2015,67390000000,32750000000,7930000000,161000000000,140000000000,53000000000,22760000000
AXP,2014,95170000000,33470000000,8990000000,159000000000,138000000000,61000000000,22280000000
AXP,2013,96530000000,32970000000,7880000000,153000000000,134000000000,60000000000,19480000000
AXP,2012,63510000000,31550000000,6450000000,153000000000,134000000000,62000000000,22250000000
AXP,2011,54780000000,29960000000,6950000000,153000000000,134000000000,63000000000,24890000000
AXP,2010,51370000000,27480000000,5960000000,147000000000,131000000000,69000000000,16700000000
AXP,2009,48290000000,24310000000,2840000000,124000000000,110000000000,54000000000,15540000000
AXP,2008,21510000000,28360000000,3580000000,126070000000,114230000000,68560000000,20540000000
AXP,2007,60230000000,27920000000,5590000000,149830000000,138800000000,73040000000,11730000000
AXP,2006,72740000000,25330000000,5300000000,127850000000,117340000000,57900000000,7950000000
AXP,2005,63860000000,23200000000,4240000000,113960000000,103410000000,46410000000,7120000000
AXP,2004,70400000000,26530000000,4710000000,192630000000,176610000000,47240000000,9900000000
AXP,2003,62130000000,24960000000,4240000000,175000000000,159670000000,39700000000,5720000000
AXP,2002,46130000000,22720000000,3720000000,157250000000,143390000000,37920000000,10280000000
AXP,2001,47500000000,21080000000,1590000000,151100000000,139060000000,39850000000,7220000000
UNP,2024,152060000000,NA,NA,NA,NA,NA,NA
UNP,2023,149720000000,24140000000,8220000000,NA,NA,NA,NA
UNP,2022,127300000000,24870000000,9070000000,65440000000,53280000000,34620000000,1010000000
UNP,2021,161950000000,21800000000,8470000000,63520000000,49360000000,31150000000,1000000000
UNP,2020,140310000000,19530000000,6980000000,62390000000,45440000000,28010000000,1850000000
UNP,2019,125120000000,21700000000,7740000000,61670000000,43540000000,26670000000,890000000
UNP,2018,100220000000,22830000000,7740000000,59140000000,38720000000,22390000000,1330000000
UNP,2017,105550000000,21240000000,7630000000,57800000000,32950000000,16940000000,1360000000
UNP,2016,85440000000,19940000000,6760000000,55710000000,35780000000,15000000000,1330000000
UNP,2015,66400000000,21810000000,7650000000,54600000000,33890000000,14200000000,1390000000
UNP,2014,105230000000,23980000000,8340000000,52710000000,31520000000,11480000000,1580000000
UNP,2013,76600000000,21960000000,7040000000,49730000000,28500000000,9570000000,1430000000
UNP,2012,59020000000,20920000000,6310000000,47150000000,27270000000,8990000000,1060000000
UNP,2011,51170000000,19550000000,5260000000,45090000000,26510000000,8900000000,1210000000
UNP,2010,45540000000,16960000000,4430000000,43080000000,25320000000,9240000000,1080000000
UNP,2009,32270000000,14140000000,2970000000,42180000000,25380000000,9840000000,1850000000
UNP,2008,24920000000,17970000000,3650000000,39720000000,24270000000,8920000000,1240000000
UNP,2007,32770000000,16280000000,3000000000,38030000000,22440000000,7680000000,870000000
UNP,2006,24860000000,15570000000,2520000000,36510000000,21200000000,6780000000,820000000
UNP,2005,21460000000,13570000000,1430000000,35620000000,21910000000,7410000000,770000000
UNP,2004,17450000000,12210000000,850000000,34580000000,21930000000,8130000000,970000000
UNP,2003,17980000000,11550000000,1630000000,33460000000,21100000000,7980000000,520000000
UNP,2002,15160000000,12140000000,1990000000,32760000000,22110000000,7700000000,360000000
UNP,2001,13880000000,11970000000,1530000000,31550000000,21970000000,8080000000,110000000
GE,2024,151580000000,NA,NA,NA,NA,NA,NA
GE,2023,138910000000,70310000000,11650000000,NA,NA,NA,NA
GE,2022,91550000000,63060000000,1400000000,188850000000,153930000000,26140000000,23410000000
GE,2021,103740000000,74260000000,1810000000,198870000000,157260000000,35180000000,28060000000
GE,2020,94600000000,76750000000,11990000000,253450000000,216370000000,75060000000,43940000000
GE,2019,97520000000,95210000000,5400000000,266000000000,236200000000,94100000000,84900000000
GE,2018,65870000000,113620000000,15620000000,309100000000,257600000000,110000000000,68900000000
GE,2017,151320000000,119020000000,5920000000,377940000000,295950000000,134590000000,81990000000
GE,2016,279540000000,119680000000,14050000000,365200000000,287700000000,136200000000,92400000000
GE,2015,292160000000,105920000000,10580000000,493100000000,392900000000,198300000000,102500000000
GE,2014,254140000000,139140000000,22880000000,648300000000,511400000000,365000000000,138100000000
GE,2013,282000000000,142740000000,26240000000,656600000000,518900000000,383000000000,132500000000
GE,2012,218410000000,142750000000,29890000000,685300000000,556900000000,414100000000,125700000000
GE,2011,189080000000,142220000000,34740000000,717300000000,599200000000,453400000000,131870000000
GE,2010,194150000000,148770000000,29410000000,751200000000,627000000000,478600000000,122890000000
GE,2009,161330000000,156780000000,29110000000,781000000000,655900000000,510200000000,124200000000
GE,2008,161270000000,182510000000,45850000000,797800000000,693100000000,523800000000,89630000000
GE,2007,370240000000,172670000000,50370000000,795330000000,671770000000,514110000000,61170000000
GE,2006,382420000000,158460000000,43530000000,697230000000,577340000000,432950000000,62100000000
GE,2005,365340000000,133750000000,35420000000,673340000000,555930000000,370430000000,62150000000
GE,2004,386890000000,152410000000,32060000000,750330000000,623660000000,370900000000,150860000000
GE,2003,312230000000,134180000000,30520000000,647480000000,562520000000,304920000000,133380000000
GE,2002,243330000000,131950000000,29100000000,575240000000,506060000000,279400000000,125770000000
GE,2001,398220000000,125910000000,30760000000,495020000000,434980000000,232880000000,110090000000
TXN,2024,147660000000,NA,NA,NA,NA,NA,NA
TXN,2023,154810000000,18110000000,8350000000,NA,NA,NA,NA
TXN,2022,149940000000,20020000000,10240000000,27200000000,12630000000,8730000000,9060000000
TXN,2021,174140000000,18340000000,9100000000,24670000000,11340000000,7740000000,9730000000
TXN,2020,150660000000,14460000000,6200000000,19350000000,10160000000,6790000000,6560000000
TXN,2019,119570000000,14380000000,5890000000,18010000000,9110000000,5800000000,5380000000
TXN,2018,89310000000,15780000000,6810000000,17130000000,8140000000,5060000000,4230000000
TXN,2017,102930000000,14960000000,6150000000,17640000000,7300000000,4070000000,4460000000
TXN,2016,72930000000,13370000000,5010000000,16430000000,5950000000,3600000000,3490000000
TXN,2015,55420000000,13000000000,4300000000,16230000000,6280000000,4120000000,3210000000
TXN,2014,55950000000,13040000000,3960000000,17720000000,7330000000,4640000000,3540000000
TXN,2013,47540000000,12200000000,2840000000,18930000000,8130000000,5150000000,3820000000
TXN,2012,34230000000,12820000000,2020000000,20060000000,9100000000,5680000000,3960000000
TXN,2011,33260000000,13730000000,2990000000,20470000000,9520000000,5590000000,2930000000
TXN,2010,37940000000,13960000000,4530000000,13400000000,2960000000,NA,3070000000
TXN,2009,32310000000,10420000000,2200000000,12110000000,2390000000,NA,2920000000
TXN,2008,20120000000,12500000000,2480000000,11920000000,2590000000,NA,2540000000
TXN,2007,44290000000,13830000000,3490000000,12660000000,2690000000,NA,2920000000
TXN,2006,42250000000,14250000000,3360000000,13930000000,2570000000,43000000,3710000000
TXN,2005,51200000000,12870000000,2670000000,15060000000,3120000000,660000000,5330000000
TXN,2004,42290000000,12580000000,2200000000,16290000000,3230000000,370000000,6350000000
TXN,2003,51270000000,9830000000,960000000,15510000000,3640000000,830000000,4320000000
TXN,2002,25970000000,8380000000,280000000,14670000000,3940000000,1250000000,3010000000
TXN,2001,48550000000,8200000000,590000000,15770000000,3900000000,1240000000,2940000000
UBER,2024,145920000000,NA,NA,NA,NA,NA,NA
UBER,2023,126700000000,35950000000,960000000,NA,NA,NA,NA
UBER,2022,49320000000,31870000000,9430000000,32100000000,23600000000,11130000000,4310000000
UBER,2021,81340000000,17450000000,1030000000,38770000000,23420000000,11100000000,4290000000
UBER,2020,89950000000,10200000000,6950000000,33250000000,19490000000,9270000000,6820000000
UBER,2019,51050000000,14140000000,8440000000,31760000000,16570000000,7420000000,11310000000
MS,2024,141710000000,NA,NA,NA,NA,NA,NA
MS,2023,153050000000,50530000000,12510000000,NA,NA,NA,NA
MS,2022,143690000000,50210000000,14080000000,1180000000000,1079000000000,246210000000,NA
MS,2021,173930000000,56410000000,19660000000,1188000000000,1081000000000,243160000000,86830000000
MS,2020,123980000000,45870000000,14410000000,1115000000000,1012000000000,232940000000,67450000000
MS,2019,81480000000,38920000000,11300000000,895420000000,812730000000,207320000000,49650000000
MS,2018,67390000000,37710000000,11230000000,853530000000,853530000000,199120000000,51840000000
MS,2017,94860000000,35850000000,10400000000,851730000000,773260000000,203850000000,46160000000
MS,2016,79120000000,32710000000,8840000000,814940000000,737770000000,176830000000,43380000000
MS,2015,61070000000,33260000000,8490000000,787460000000,711280000000,165400000000,85350000000
MS,2014,75690000000,32460000000,3590000000,801510000000,729400000000,167110000000,87390000000
MS,2013,60990000000,30730000000,4530000000,832700000000,763670000000,169930000000,98540000000
MS,2012,37740000000,23190000000,500000000,780960000000,715530000000,187430000000,77340000000
MS,2011,29160000000,30400000000,6170000000,749890000000,679820000000,207790000000,76250000000
MS,2010,41140000000,29650000000,6200000000,807690000000,742290000000,206160000000,66490000000
MS,2009,40270000000,21200000000,1440000000,771460000000,718680000000,195750000000,55700000000
MS,2008,17230000000,20080000000,2280000000,658810000000,607980000000,173920000000,137740000000
MS,2007,56090000000,27560000000,3830000000,1045000000000,1014000000000,225110000000,87200000000
MS,2006,85410000000,32200000000,10580000000,1120000000000,1085000000000,174070000000,50170000000
MS,2005,59770000000,27270000000,7050000000,898520000000,869340000000,141580000000,29410000000
MS,2004,60370000000,24820000000,6300000000,775410000000,747200000000,131580000000,32810000000
MS,2003,62790000000,22020000000,4880000000,602840000000,575160000000,93980000000,29690000000
MS,2002,43490000000,20450000000,4630000000,529490000000,506400000000,105950000000,29210000000
MS,2001,61140000000,22680000000,5680000000,482620000000,460700000000,82510000000,26590000000
PM,2024,138350000000,NA,NA,NA,NA,NA,NA
PM,2023,146050000000,34270000000,11720000000,NA,NA,NA,NA
PM,2022,156890000000,31760000000,12400000000,61680000000,67990000000,43120000000,3200000000
PM,2021,147890000000,31400000000,12960000000,41290000000,49490000000,27800000000,4490000000
PM,2020,128930000000,28690000000,11680000000,44810000000,55440000000,31530000000,7280000000
PM,2019,132390000000,29800000000,10660000000,42870000000,52470000000,31040000000,6860000000
PM,2018,103780000000,29620000000,11520000000,39800000000,50540000000,31750000000,6590000000
PM,2017,164090000000,28740000000,11680000000,42960000000,53190000000,34330000000,8440000000
PM,2016,141930000000,26680000000,10990000000,36850000000,47750000000,29060000000,4230000000
PM,2015,136200000000,26790000000,10740000000,33950000000,45430000000,28480000000,3410000000
PM,2014,125990000000,29760000000,11820000000,35180000000,46390000000,29450000000,1680000000
PM,2013,138440000000,31210000000,13660000000,38160000000,44440000000,27670000000,2150000000
PM,2012,138300000000,31370000000,13990000000,37670000000,39520000000,22830000000,2980000000
PM,2011,136310000000,31090000000,13460000000,35480000000,33720000000,18540000000,2550000000
PM,2010,105450000000,27200000000,11270000000,35050000000,29920000000,16500000000,1700000000
PM,2009,90940000000,25030000000,10040000000,34550000000,28400000000,15410000000,1540000000
PM,2008,88020000000,25290000000,10170000000,32970000000,25470000000,11960000000,1530000000
SPGI,2024,137540000000,NA,NA,NA,NA,NA,NA
SPGI,2023,139550000000,12280000000,3840000000,NA,NA,NA,NA
SPGI,2022,109120000000,11180000000,5000000000,61780000000,22040000000,11530000000,1280000000
SPGI,2021,113730000000,8290000000,4280000000,15020000000,9490000000,4600000000,6500000000
SPGI,2020,79090000000,7440000000,3360000000,12530000000,9180000000,4650000000,4120000000
SPGI,2019,66620000000,6690000000,3120000000,11340000000,8540000000,4560000000,2880000000
SPGI,2018,42310000000,6250000000,2810000000,9450000000,7150000000,3660000000,1950000000
SPGI,2017,43190000000,6060000000,2610000000,9420000000,7300000000,3560000000,2770000000
SPGI,2016,27860000000,5660000000,3360000000,8660000000,6880000000,3560000000,2390000000
SPGI,2015,26220000000,5310000000,1910000000,8180000000,7020000000,3610000000,1480000000
SPGI,2014,24200000000,5050000000,110000000,6770000000,5420000000,790000000,2490000000
SPGI,2013,21190000000,4830000000,1390000000,6060000000,3900000000,790000000,1560000000
SPGI,2012,15250000000,2840000000,960000000,7050000000,5400000000,1250000000,760000000
SPGI,2011,13190000000,6240000000,1410000000,6420000000,4840000000,1190000000,940000000
SPGI,2010,11200000000,6140000000,1400000000,7040000000,4750000000,1190000000,1540000000
SPGI,2009,10560000000,5950000000,1250000000,6470000000,4540000000,1190000000,1230000000
SPGI,2008,7290000000,6350000000,1350000000,6080000000,4790000000,1260000000,470000000
SPGI,2007,14120000000,6770000000,1660000000,6350000000,4750000000,1190000000,390000000
SPGI,2006,24070000000,6250000000,1410000000,6040000000,3360000000,2680000,350000000
SPGI,2005,19240000000,6000000000,1360000000,6390000000,3280000000,3280000,740000000
SPGI,2004,17370000000,5300000000,1170000000,5860000000,2870000000,5120000,680000000
SPGI,2003,13310000000,4770000000,1130000000,5390000000,2830000000,26340000,690000000
SPGI,2002,11670000000,4750000000,920000000,5030000000,2860000000,570000000,58180000
SPGI,2001,11940000000,4640000000,650000000,5160000000,3300000000,1050000000,53530000
ISRG,2024,136780000000,NA,NA,NA,NA,NA,NA
ISRG,2023,118770000000,6850000000,1680000000,NA,NA,NA,NA
ISRG,2022,93770000000,6220000000,1570000000,12970000000,1860000000,NA,6740000000
ISRG,2021,128350000000,5710000000,1820000000,13550000000,1600000000,87000000,8610000000
ISRG,2020,96170000000,4350000000,1040000000,11160000000,1400000000,NA,6860000000
ISRG,2019,68570000000,4470000000,1370000000,9730000000,1440000000,NA,5840000000
ISRG,2018,54830000000,3720000000,1190000000,7840000000,1150000000,NA,4830000000
ISRG,2017,40890000000,3130000000,1060000000,5750000000,1030000000,NA,3840000000
ISRG,2016,24570000000,2700000000,940000000,6480000000,700000000,NA,4830000000
ISRG,2015,20420000000,2380000000,740000000,4900000000,580000000,NA,3340000000
ISRG,2014,19350000000,2130000000,540000000,3950000000,580000000,NA,2490000000
ISRG,2013,14670000000,2260000000,850000000,3950000000,440000000,NA,1400000000
ISRG,2012,19710000000,2170000000,870000000,4050000000,470000000,NA,2920000000
ISRG,2011,18050000000,1750000000,690000000,3060000000,410000000,NA,2170000000
ISRG,2010,10020000000,1410000000,550000000,2390000000,350000000,NA,1600000000
ISRG,2009,11680000000,1050000000,370000000,1800000000,270000000,NA,1170000000
ISRG,2008,4970000000,870000000,310000000,1470000000,200000000,NA,450000000
ISRG,2007,12420000000,600000000,200000000,1030000000,150000000,NA,420000000
ISRG,2006,3550000000,370000000,100000000,670000000,82080000,NA,230000000
ISRG,2005,4240000000,220000000,68770000,500000000,58990000,NA,120000000
ISRG,2004,1370000000,130000000,21180000,350000000,39290000,600000,130000000
ISRG,2003,560000000,91670000,NA,310000000,36030000,1720000,110000000
ISRG,2002,220000000,72020000,20220000,91580000,27900000,3340000,50830000
ISRG,2001,360000000,51670000,19960000,100000000,22060000,2400000,66660000
BKNG,2024,131120000000,NA,NA,NA,NA,NA,NA
BKNG,2023,123760000000,20630000000,6520000000,NA,NA,NA,NA
BKNG,2022,78170000000,17090000000,3920000000,25360000000,22570000000,13030000000,12390000000
BKNG,2021,98520000000,10950000000,1460000000,23640000000,17460000000,11270000000,11150000000
BKNG,2020,91210000000,6790000000,560000000,21870000000,16980000000,12380000000,11060000000
BKNG,2019,85060000000,15060000000,5950000000,21400000000,15460000000,9090000000,7310000000
BKNG,2018,78590000000,14520000000,4830000000,22680000000,13900000000,8640000000,6280000000
BKNG,2017,84740000000,12680000000,4390000000,25450000000,14180000000,9520000000,7400000000
BKNG,2016,72340000000,10740000000,2710000000,19830000000,9990000000,7130000000,4290000000
BKNG,2015,63250000000,9220000000,3120000000,17420000000,8620000000,6150000000,2640000000
BKNG,2014,59210000000,8440000000,2980000000,14940000000,6370000000,3880000000,4290000000
BKNG,2013,60450000000,6790000000,2290000000,10440000000,3520000000,1890000000,6750000000
BKNG,2012,30930000000,5260000000,1760000000,6560000000,2610000000,1400000000,5180000000
BKNG,2011,23280000000,4350000000,1360000000,3970000000,1260000000,570000000,2650000000
BKNG,2010,19630000000,3080000000,740000000,2900000000,1040000000,470000000,1660000000
BKNG,2009,9950000000,2330000000,440000000,1830000000,510000000,190000000,800000000
BKNG,2008,3010000000,1880000000,270000000,1340000000,610000000,390000000,460000000
BKNG,2007,4410000000,1400000000,150000000,1350000000,750000000,560000000,500000000
BKNG,2006,1590000000,1120000000,65630000,1100000000,730000000,560000000,430000000
BKNG,2005,880000000,960000000,35700000,750000000,360000000,220000000,150000000
BKNG,2004,910000000,910000000,31000000,540000000,340000000,220000000,220000000
BKNG,2003,670000000,860000000,7030000,330000000,180000000,120000000,240000000
BKNG,2002,350000000,1000000000,18320000,210000000,79510000,NA,130000000
BKNG,2001,1300000000,1170000000,9930000,260000000,110000000,NA,140000000
COP,2024,130950000000,NA,NA,NA,NA,NA,NA
COP,2023,137820000000,59970000000,17250000000,NA,NA,NA,NA
COP,2022,147030000000,78490000000,28220000000,93820000000,45820000000,16640000000,9240000000
COP,2021,95200000000,45820000000,12710000000,90660000000,45250000000,19930000000,6590000000
COP,2020,42700000000,18780000000,3140000000,62610000000,32760000000,15360000000,7850000000
COP,2019,70540000000,32560000000,9520000000,70510000000,35460000000,14890000000,10220000000
COP,2018,70970000000,36410000000,9970000000,69980000000,37910000000,14960000000,7620000000
COP,2017,65620000000,29100000000,2620000000,73360000000,42560000000,19700000000,10090000000
COP,2016,62120000000,23690000000,5530000000,89770000000,54540000000,27270000000,3660000000
COP,2015,57700000000,29560000000,7240000000,97480000000,57400000000,24880000000,2360000000
COP,2014,85030000000,52520000000,9390000000,116530000000,64260000000,22560000000,5060000000
COP,2013,86610000000,54410000000,14440000000,118050000000,65560000000,21660000000,6510000000
COP,2012,70740000000,55060000000,14910000000,117140000000,68710000000,21720000000,3610000000
COP,2011,96750000000,152560000000,19740000000,153230000000,87490000000,22620000000,6360000000
COP,2010,99940000000,194200000000,19750000000,156310000000,87200000000,23590000000,11510000000
COP,2009,77880000000,150480000000,9510000000,152580000000,89530000000,28650000000,540000000
COP,2008,77220000000,246180000000,3560000000,142860000000,86600000000,27450000000,750000000
COP,2007,137880000000,192940000000,23270000000,177750000000,87600000000,21680000000,1450000000
COP,2006,118410000000,167570000000,28330000000,164780000000,80930000000,27130000000,810000000
COP,2005,80160000000,199150000000,23540000000,106990000000,53050000000,12510000000,2210000000
COP,2004,60320000000,144510000000,14360000000,92860000000,49030000000,15000000000,1380000000
COP,2003,44770000000,97890000000,8330000000,82450000000,47240000000,17780000000,490000000
COP,2002,32780000000,56940000000,2050000000,76830000000,46660000000,19760000000,300000000
COP,2001,23020000000,24540000000,3290000000,35210000000,20870000000,8680000000,140000000
SYK,2024,129920000000,NA,NA,NA,NA,NA,NA
SYK,2023,113770000000,19880000000,3200000000,NA,NA,NA,NA
SYK,2022,92520000000,18440000000,2680000000,36880000000,20260000000,11850000000,1920000000
SYK,2021,100880000000,17100000000,2280000000,34630000000,19750000000,12470000000,3010000000
SYK,2020,92080000000,14350000000,1950000000,34330000000,21240000000,13230000000,3020000000
SYK,2019,78620000000,14880000000,2560000000,30160000000,17360000000,10230000000,4420000000
SYK,2018,58680000000,13600000000,2350000000,27220000000,15490000000,8480000000,3690000000
SYK,2017,57940000000,12440000000,2060000000,22180000000,12180000000,6590000000,2790000000
SYK,2016,44860000000,11320000000,1920000000,20430000000,10880000000,6680000000,3380000000
SYK,2015,34660000000,9940000000,1730000000,16240000000,7730000000,3250000000,4070000000
SYK,2014,35650000000,9670000000,1160000000,17710000000,9110000000,3240000000,5000000000
SYK,2013,28400000000,9020000000,1210000000,15740000000,6690000000,2730000000,3980000000
SYK,2012,20830000000,8650000000,1700000000,13460000000,4870000000,1740000000,4280000000
SYK,2011,19020000000,8300000000,1680000000,12400000000,4720000000,1750000000,3410000000
SYK,2010,21000000000,7320000000,1720000000,10890000000,3720000000,990000000,4380000000
SYK,2009,20040000000,6720000000,1620000000,9070000000,2470000000,18000000,2950000000
SYK,2008,16120000000,6710000000,1580000000,7600000000,2190000000,20500000,2190000000
SYK,2007,30700000000,6060000000,1370000000,7350000000,1970000000,16800000,2410000000
SYK,2006,22470000000,5270000000,1090000000,5870000000,1680000000,14800000,1410000000
SYK,2005,18000000000,4870000000,970000000,4940000000,1690000000,230000000,1050000000
SYK,2004,19420000000,4260000000,710000000,4080000000,1330000000,10000000,340000000
SYK,2003,16970000000,3620000000,650000000,3150000000,1000000000,26100000,65900000
SYK,2002,13340000000,3010000000,500000000,2810000000,1310000000,500000000,37800000
SYK,2001,11480000000,2600000000,400000000,2420000000,1360000000,720000000,50100000
HON,2024,128440000000,NA,NA,NA,NA,NA,NA
