ticker,year,cap,rev,inc,ast,lia,dbt,csh
CVX,2005,126740000000,204740000000,34490000000,125830000000,62950000000,12870000000,11140000000
CVX,2004,110640000000,156150000000,29850000000,93200000000,47800000000,11270000000,10740000000
CVX,2003,93000000000,120110000000,19010000000,81470000000,44900000000,12590000000,5260000000
CVX,2002,42710000000,98910000000,14150000000,77350000000,45450000000,16260000000,3780000000
CVX,2001,57570000000,106240000000,17350000000,77570000000,43330000000,17410000000,3150000000
AMD,2024,275450000000,NA,NA,NA,NA,NA,NA
AMD,2023,238140000000,22110000000,90000000,NA,NA,NA,NA
AMD,2022,104430000000,23600000000,1270000000,67580000000,12830000000,2860000000,5850000000
AMD,2021,173770000000,16430000000,3700000000,12410000000,4920000000,660000000,3600000000
AMD,2020,110420000000,9760000000,1320000000,8960000000,3120000000,530000000,2290000000
AMD,2019,53650000000,6730000000,460000000,6020000000,3200000000,680000000,1500000000
AMD,2018,18550000000,6470000000,450000000,4550000000,3290000000,1250000000,1150000000
AMD,2017,9910000000,5390000000,200000000,3540000000,2920000000,1390000000,1180000000
AMD,2016,10510000000,4270000000,-300000000,3320000000,2900000000,1430000000,1260000000
AMD,2015,2270000000,3990000000,-490000000,3100000000,3520000000,2260000000,780000000
AMD,2014,2070000000,5500000000,-230000000,3760000000,3580000000,2210000000,1040000000
AMD,2013,2800000000,5290000000,100000000,4330000000,3790000000,2050000000,1090000000
AMD,2012,1710000000,5420000000,-1050000000,4000000000,3460000000,2040000000,1000000000
AMD,2011,3760000000,6560000000,170000000,4950000000,3360000000,2010000000,1760000000
AMD,2010,5580000000,6490000000,1170000000,4960000000,3950000000,2190000000,1780000000
AMD,2009,6490000000,5400000000,840000000,9070000000,7350000000,4730000000,2670000000
AMD,2008,1310000000,5870000000,-2380000000,7670000000,7580000000,4980000000,1090000000
AMD,2007,4540000000,5930000000,-2820000000,11550000000,8290000000,5260000000,1880000000
AMD,2006,11130000000,5640000000,370000000,13140000000,7070000000,3790000000,1540000000
AMD,2005,13320000000,5840000000,230000000,7280000000,3700000000,1370000000,1790000000
AMD,2004,8620000000,5000000000,220000000,7840000000,3990000000,1850000000,1190000000
AMD,2003,5210000000,3510000000,-250000000,7090000000,3930000000,2090000000,1310000000
AMD,2002,2220000000,2690000000,-900000000,5610000000,3150000000,1940000000,1030000000
AMD,2001,5400000000,3890000000,31040000,5640000000,2090000000,1000000000,860000000
CRM,2024,274710000000,NA,NA,NA,NA,NA,NA
CRM,2023,254710000000,33950000000,3330000000,98840000000,40490000000,14080000000,12500000000
CRM,2022,132580000000,30290000000,430000000,95200000000,37070000000,13980000000,10530000000
CRM,2021,250310000000,24980000000,2150000000,66300000000,24800000000,6280000000,11960000000
CRM,2020,204220000000,20280000000,2130000000,55120000000,21240000000,5860000000,7940000000
CRM,2019,144260000000,15850000000,940000000,30730000000,15130000000,3170000000,4340000000
CRM,2018,104780000000,12530000000,830000000,21000000000,11610000000,2490000000,4520000000
CRM,2017,73840000000,9960000000,170000000,17580000000,10080000000,2700000000,2200000000
CRM,2016,47690000000,7900000000,44700000,12760000000,7760000000,2040000000,1340000000
CRM,2015,52050000000,6300000000,14920000,10690000000,6710000000,2190000000,990000000
CRM,2014,37420000000,5070000000,-290000000,9150000000,6080000000,2500000000,830000000
CRM,2013,33270000000,3760000000,-270000000,5520000000,3150000000,640000000,860000000
CRM,2012,23870000000,2840000000,-110000000,4160000000,2570000000,540000000,770000000
CRM,2011,13790000000,2090000000,-21410000,3090000000,1810000000,490000000,490000000
CRM,2010,17340000000,1550000000,130000000,2460000000,1400000000,480000000,1240000000
CRM,2009,9210000000,1240000000,120000000,1470000000,790000000,12490000,690000000
CRM,2008,3900000000,1000000000,81300000,1080000000,620000000,NA,450000000
CRM,2007,7400000000,670000000,32650000,660000000,370000000,180000,250000000
CRM,2006,4130000000,440000000,16160000,430000000,230000000,790000,200000000
CRM,2005,3240000000,270000000,25180000,280000000,130000000,1280000,110000000
CRM,2004,1710000000,140000000,-63690000,87510000,130000000,70000,35810000
BAC,2024,264890000000,NA,NA,NA,NA,NA,NA
BAC,2023,266450000000,101150000000,33110000000,NA,NA,NA,NA
BAC,2022,265700000000,94950000000,30960000000,3050000000000,2777000000000,302910000000,237460000000
BAC,2021,359380000000,89110000000,33970000000,3169000000000,2899000000000,303870000000,355360000000
BAC,2020,262200000000,85520000000,18990000000,2819000000000,2546000000000,282250000000,387000000000
BAC,2019,311200000000,91240000000,32750000000,2434000000000,2169000000000,265060000000,168660000000
BAC,2018,238250000000,91070000000,34580000000,2354000000000,2089000000000,249520000000,184890000000
BAC,2017,307910000000,87350000000,29450000000,2281000000000,2014000000000,260060000000,168580000000
BAC,2016,223320000000,83700000000,25150000000,2187000000000,1920000000000,240760000000,157590000000
BAC,2015,174690000000,83350000000,22630000000,2144000000000,1888000000000,264860000000,167090000000
BAC,2014,188140000000,83110000000,6850000000,2104000000000,1861000000000,274310000000,146090000000
BAC,2013,164910000000,86040000000,16170000000,2102000000000,1869000000000,295670000000,142860000000
BAC,2012,125130000000,79840000000,3070000000,2209000000000,1973000000000,306310000000,129440000000
BAC,2011,56350000000,87540000000,-230000000,2129000000000,1898000000000,407960000000,146100000000
BAC,2010,134530000000,120730000000,-1330000000,2264000000000,2036000000000,508390000000,134860000000
BAC,2009,130270000000,109910000000,4360000000,2223000000000,1991000000000,508040000000,145540000000
BAC,2008,70640000000,71110000000,4420000000,1817000000000,1640000000000,426340000000,42420000000
BAC,2007,183280000000,62480000000,20920000000,1715000000000,1568000000000,388590000000,54300000000
BAC,2006,238770000000,69390000000,31970000000,1459000000000,1324000000000,287300000000,50380000000
BAC,2005,214540000000,56810000000,24110000000,1291000000000,1190000000000,217110000000,49790000000
BAC,2004,190480000000,51080000000,21220000000,1110000000000,1010000000000,176670000000,41290000000
BAC,2003,116050000000,38820000000,15860000000,736440000000,688460000000,117820000000,35130000000
BAC,2002,104400000000,35120000000,12990000000,660450000000,610130000000,92410000000,31780000000
BAC,2001,98150000000,35110000000,10110000000,621760000000,573240000000,90240000000,32760000000
KO,2024,263640000000,NA,NA,NA,NA,NA,NA
KO,2023,254770000000,45030000000,14380000000,NA,NA,NA,NA
KO,2022,275080000000,43000000000,12560000000,92760000000,66930000000,39140000000,11630000000
KO,2021,255750000000,38650000000,14020000000,94350000000,69490000000,42760000000,12620000000
KO,2020,235670000000,33010000000,11180000000,87290000000,66010000000,42790000000,10910000000
KO,2019,236890000000,37260000000,11730000000,86380000000,65280000000,42760000000,11170000000
KO,2018,202080000000,32880000000,8860000000,83210000000,64150000000,44210000000,16110000000
KO,2017,195470000000,35410000000,7580000000,87890000000,68910000000,47680000000,20670000000
KO,2016,178810000000,41860000000,8860000000,87270000000,64050000000,45700000000,22200000000
KO,2015,185750000000,44290000000,10460000000,89990000000,64230000000,44110000000,19900000000
KO,2014,184330000000,45990000000,9800000000,92020000000,61460000000,41740000000,21670000000
KO,2013,181840000000,46850000000,11940000000,90050000000,56610000000,37070000000,20260000000
KO,2012,162000000000,48010000000,12200000000,86170000000,53000000000,32610000000,16550000000
KO,2011,158910000000,46540000000,11870000000,79970000000,48050000000,28560000000,14030000000
KO,2010,150740000000,35110000000,14970000000,72920000000,41600000000,23410000000,11330000000
KO,2009,131270000000,30990000000,9300000000,48670000000,23320000000,11850000000,9210000000
KO,2008,104730000000,31940000000,7800000000,40510000000,20040000000,9310000000,4970000000
KO,2007,142250000000,28850000000,7250000000,43260000000,21520000000,9320000000,4300000000
KO,2006,111840000000,24080000000,6260000000,29960000000,13040000000,4580000000,2590000000
KO,2005,95490000000,23100000000,6080000000,29420000000,13070000000,5700000000,4760000000
KO,2004,100320000000,21840000000,5690000000,31320000000,15390000000,7170000000,6760000000
KO,2003,123900000000,21060000000,5220000000,27340000000,13250000000,5420000000,3480000000
KO,2002,108320000000,19560000000,5360000000,24500000000,12700000000,5350000000,2340000000
KO,2001,117220000000,19390000000,5350000000,22410000000,11050000000,5110000000,1930000000
NFLX,2024,245590000000,NA,NA,NA,NA,NA,NA
NFLX,2023,213090000000,32740000000,5860000000,NA,NA,NA,NA
NFLX,2022,131220000000,31610000000,5970000000,48590000000,27810000000,14350000000,6050000000
NFLX,2021,267460000000,29690000000,6660000000,44580000000,28730000000,15390000000,6020000000
NFLX,2020,238890000000,24990000000,4600000000,39280000000,28210000000,16300000000,8200000000
NFLX,2019,141980000000,20150000000,2740000000,33970000000,26390000000,14750000000,5010000000
NFLX,2018,116850000000,15790000000,1710000000,25970000000,20730000000,10360000000,3790000000
NFLX,2017,83060000000,11690000000,850000000,19010000000,15430000000,6490000000,2820000000
NFLX,2016,53120000000,8830000000,410000000,13580000000,10900000000,3360000000,1730000000
NFLX,2015,48940000000,6770000000,310000000,10200000000,7970000000,2370000000,2310000000
NFLX,2014,20630000000,5500000000,400000000,7050000000,5190000000,900000000,1600000000
NFLX,2013,21940000000,4370000000,200000000,5410000000,4070000000,500000000,1200000000
NFLX,2012,5140000000,3600000000,51070000,3960000000,3220000000,400000000,740000000
NFLX,2011,3630000000,3200000000,370000000,3060000000,2410000000,400000000,790000000
NFLX,2010,9270000000,2160000000,280000000,980000000,690000000,230000000,350000000
NFLX,2009,2940000000,1670000000,190000000,670000000,480000000,230000000,320000000
NFLX,2008,1750000000,1360000000,130000000,610000000,270000000,39140000,290000000
NFLX,2007,1720000000,1200000000,91160000,640000000,210000000,NA,380000000
NFLX,2006,1770000000,990000000,64010000,600000000,190000000,NA,400000000
NFLX,2005,1480000000,670000000,2980000,360000000,130000000,NA,210000000
NFLX,2004,650000000,500000000,NA,250000000,95510000,60000,170000000
NFLX,2003,1120000000,270000000,2320000,170000000,63300000,460000,130000000
NFLX,2002,220000000,150000000,-11680000,130000000,41170000,1690000,100000000
PEP,2024,236060000000,NA,NA,NA,NA,NA,NA
PEP,2023,233500000000,91610000000,11260000000,NA,NA,NA,NA
PEP,2022,248890000000,86390000000,11640000000,92180000000,74910000000,39070000000,5340000000
PEP,2021,240180000000,79470000000,11680000000,92370000000,76220000000,40330000000,5980000000
PEP,2020,204940000000,70370000000,10190000000,92910000000,79360000000,44150000000,9550000000
PEP,2019,190100000000,67160000000,10300000000,78540000000,63670000000,32060000000,5730000000
PEP,2018,155660000000,64660000000,10710000000,77640000000,63040000000,32320000000,8990000000
PEP,2017,170540000000,63520000000,10750000000,79800000000,68820000000,39280000000,19510000000
PEP,2016,150050000000,62790000000,9890000000,74120000000,62930000000,36940000000,16120000000
PEP,2015,144680000000,63050000000,8410000000,69660000000,57630000000,33280000000,12000000000
PEP,2014,140700000000,66680000000,9660000000,70500000000,52960000000,28890000000,8720000000
PEP,2013,126810000000,66410000000,9800000000,77470000000,53080000000,29630000000,9670000000
PEP,2012,105650000000,65490000000,9200000000,74630000000,52230000000,28350000000,6610000000
PEP,2011,103730000000,66500000000,9690000000,72880000000,51980000000,26770000000,4420000000
PEP,2010,103280000000,57830000000,9130000000,68150000000,46670000000,24890000000,6360000000
PEP,2009,95150000000,43230000000,8470000000,39840000000,22400000000,7860000000,4130000000
PEP,2008,85060000000,43250000000,7850000000,35990000000,23750000000,8220000000,2270000000
PEP,2007,121810000000,39470000000,7170000000,34620000000,17300000000,4200000000,2480000000
PEP,2006,102450000000,34950000000,6420000000,29930000000,14480000000,2820000000,2820000000
PEP,2005,97830000000,32560000000,5920000000,31720000000,17400000000,5200000000,4880000000
PEP,2004,87640000000,29260000000,5400000000,27980000000,14410000000,3450000000,3440000000
PEP,2003,79480000000,26970000000,4890000000,25320000000,13430000000,2290000000,2000000000
PEP,2002,72700000000,25180000000,4960000000,23470000000,14170000000,2740000000,1840000000
PEP,2001,85490000000,23940000000,4160000000,21690000000,13040000000,3000000000,1640000000
MCD,2024,216200000000,NA,NA,NA,NA,NA,NA
MCD,2023,215070000000,25010000000,10340000000,NA,NA,NA,NA
MCD,2022,193010000000,23180000000,7820000000,50430000000,56430000000,48030000000,2580000000
MCD,2021,200310000000,23220000000,9120000000,53600000000,58200000000,48640000000,4700000000
MCD,2020,159880000000,19200000000,6140000000,52620000000,60450000000,48510000000,3440000000
MCD,2019,147470000000,21280000000,8010000000,47510000000,55720000000,46870000000,890000000
MCD,2018,136210000000,21020000000,7810000000,32810000000,39060000000,31070000000,860000000
MCD,2017,137210000000,22820000000,8570000000,33800000000,37070000000,29530000000,2460000000
MCD,2016,101080000000,24620000000,6860000000,31020000000,33220000000,25950000000,1220000000
MCD,2015,107120000000,25410000000,6550000000,37930000000,30850000000,24120000000,7680000000
MCD,2014,90220000000,27440000000,7370000000,34280000000,21420000000,14980000000,2070000000
MCD,2013,96090000000,28100000000,8200000000,36620000000,20610000000,14120000000,2790000000
MCD,2012,88440000000,27560000000,8070000000,35380000000,20090000000,13630000000,2330000000
MCD,2011,102650000000,27000000000,8010000000,32980000000,18590000000,12500000000,2330000000
MCD,2010,80870000000,24070000000,7000000000,31970000000,17340000000,11500000000,2380000000
MCD,2009,67220000000,22740000000,6480000000,30220000000,16190000000,10570000000,1790000000
MCD,2008,69310000000,23520000000,6150000000,28460000000,15070000000,10210000000,2060000000
MCD,2007,67840000000,22780000000,3570000000,29390000000,14110000000,9300000000,1980000000
MCD,2006,53360000000,20810000000,3880000000,29020000000,13560000000,8430000000,2130000000
MCD,2005,42590000000,20460000000,3700000000,29980000000,14840000000,10140000000,4260000000
MCD,2004,40710000000,19060000000,3200000000,27830000000,13630000000,9210000000,1370000000
MCD,2003,31330000000,17140000000,2340000000,25520000000,13540000000,9730000000,490000000
MCD,2002,20390000000,15400000000,1660000000,23970000000,13680000000,9970000000,330000000
MCD,2001,33900000000,14870000000,2320000000,22530000000,13040000000,8910000000,410000000
TMO,2024,213360000000,NA,NA,NA,NA,NA,NA
TMO,2023,205080000000,43420000000,6330000000,NA,NA,NA,NA
TMO,2022,215970000000,44910000000,7830000000,97290000000,53140000000,34480000000,8520000000
TMO,2021,262920000000,39210000000,8840000000,94790000000,94660000000,34870000000,4470000000
TMO,2020,184600000000,32210000000,7220000000,69050000000,34540000000,21730000000,10320000000
TMO,2019,129530000000,25540000000,4070000000,58180000000,28510000000,17750000000,2390000000
TMO,2018,89990000000,24350000000,3260000000,56180000000,28590000000,18990000000,2100000000
TMO,2017,76140000000,20910000000,2420000000,56580000000,31170000000,21000000000,1330000000
TMO,2016,55730000000,18270000000,2020000000,45830000000,24290000000,16620000000,780000000
TMO,2015,56680000000,16960000000,1930000000,40990000000,19600000000,12520000000,450000000
TMO,2014,50170000000,16880000000,2080000000,42630000000,22090000000,14560000000,1350000000
TMO,2013,40300000000,13090000000,1310000000,31870000000,15020000000,10480000000,5830000000
TMO,2012,22790000000,12500000000,1260000000,27350000000,11890000000,7120000000,850000000
TMO,2011,17010000000,11640000000,1120000000,26830000000,11790000000,7020000000,1020000000
TMO,2010,21660000000,10630000000,1120000000,21380000000,6020000000,100000000,920000000
TMO,2009,19520000000,10100000000,920000000,21600000000,6160000000,2180000000,1570000000
TMO,2008,14310000000,10490000000,1140000000,21090000000,6160000000,2050000000,1280000000
TMO,2007,23950000000,9740000000,880000000,21200000000,6710000000,2190000000,630000000
TMO,2006,18860000000,3790000000,200000000,21260000000,7350000000,2660000000,690000000
TMO,2005,4890000000,2630000000,280000000,4250000000,1450000000,590000000,290000000
TMO,2004,4840000000,2200000000,250000000,3570000000,910000000,240000000,510000000
TMO,2003,4150000000,1990000000,220000000,3380000000,1000000000,270000000,410000000
TMO,2002,3270000000,2080000000,280000000,3640000000,1610000000,930000000,870000000
TMO,2001,4200000000,2180000000,75190000,3820000000,1910000000,1250000000,1040000000
CSCO,2024,203900000000,NA,NA,NA,NA,NA,NA
CSCO,2023,205280000000,58030000000,16720000000,101850000000,57490000000,8390000000,26140000000
CSCO,2022,195700000000,52280000000,14660000000,94000000000,54220000000,9510000000,19260000000
CSCO,2021,267260000000,50780000000,14640000000,97490000000,56220000000,11520000000,24510000000
CSCO,2020,189090000000,48070000000,13480000000,94850000000,56930000000,14580000000,29410000000
CSCO,2019,203450000000,51990000000,15160000000,97790000000,64220000000,24660000000,33410000000
CSCO,2018,194810000000,50260000000,14910000000,108780000000,65580000000,25560000000,46540000000
CSCO,2017,189340000000,47780000000,13190000000,129810000000,63680000000,33710000000,70490000000
CSCO,2016,151690000000,48910000000,13450000000,121650000000,58060000000,28640000000,65750000000
CSCO,2015,137840000000,49590000000,12560000000,113480000000,53770000000,25350000000,60410000000
CSCO,2014,142230000000,47300000000,10090000000,105130000000,48470000000,20900000000,52070000000
CSCO,2013,119920000000,48810000000,11710000000,101190000000,42060000000,16210000000,50610000000
CSCO,2012,104320000000,46680000000,11140000000,91750000000,40450000000,16320000000,48710000000
CSCO,2011,97190000000,43720000000,8250000000,87090000000,39830000000,16820000000,44580000000
CSCO,2010,112130000000,41760000000,10270000000,81130000000,36840000000,15280000000,39860000000
CSCO,2009,137710000000,34800000000,7720000000,68120000000,29450000000,10290000000,35000000000
CSCO,2008,95430000000,40310000000,10520000000,58730000000,24330000000,6890000000,26230000000
CSCO,2007,164230000000,36290000000,10280000000,53340000000,21850000000,6400000000,22260000000
CSCO,2006,165960000000,30110000000,8290000000,43310000000,19390000000,6330000000,17810000000
CSCO,2005,105160000000,25380000000,7530000000,33880000000,10690000000,NA,6960000000
CSCO,2004,127210000000,22910000000,6690000000,35590000000,9670000000,NA,8660000000
CSCO,2003,167260000000,19130000000,5100000000,37100000000,9060000000,NA,8480000000
CSCO,2002,95150000000,19310000000,3740000000,37790000000,9120000000,NA,12650000000
CSCO,2001,132830000000,20220000000,-1400000000,35230000000,8090000000,NA,6900000000
ABT,2024,198760000000,NA,NA,NA,NA,NA,NA
ABT,2023,191080000000,39950000000,6180000000,NA,NA,NA,NA
ABT,2022,191420000000,43650000000,8300000000,74430000000,37530000000,17710000000,10170000000
ABT,2021,248860000000,43070000000,8210000000,75190000000,39170000000,19000000000,10240000000
ABT,2020,194050000000,34600000000,4960000000,72540000000,39540000000,19640000000,7140000000
ABT,2019,153090000000,31900000000,4070000000,67880000000,36580000000,18890000000,4140000000
ABT,2018,126980000000,30570000000,2870000000,67170000000,36450000000,19560000000,4080000000
ABT,2017,99330000000,27390000000,2230000000,76250000000,45150000000,27920000000,9610000000
ABT,2016,56550000000,20850000000,1410000000,52660000000,31940000000,22000000000,18770000000
ABT,2015,66130000000,20400000000,3180000000,41240000000,19920000000,9000000000,6120000000
ABT,2014,67890000000,20180000000,2510000000,41270000000,19630000000,7840000000,4460000000
ABT,2013,59330000000,21300000000,2370000000,42950000000,17680000000,6560000000,8090000000
ABT,2012,103270000000,26690000000,2090000000,67230000000,40420000000,20470000000,15170000000
ABT,2011,87590000000,38850000000,5190000000,60270000000,35750000000,15410000000,8090000000
ABT,2010,74110000000,35160000000,5710000000,59460000000,36980000000,18910000000,5450000000
ABT,2009,83740000000,30760000000,7190000000,52410000000,29510000000,16450000000,9930000000
ABT,2008,82800000000,29520000000,5850000000,42410000000,24930000000,11440000000,5070000000
ABT,2007,87020000000,25910000000,4460000000,39710000000,21930000000,12210000000,2820000000
ABT,2006,74870000000,21870000000,2250000000,36170000000,22120000000,12410000000,1370000000
ABT,2005,60690000000,22330000000,4610000000,29140000000,14720000000,6630000000,2950000000
ABT,2004,72770000000,19680000000,4120000000,28760000000,14440000000,6780000000,2050000000
ABT,2003,73240000000,18480000000,3540000000,26710000000,13640000000,5980000000,1280000000
ABT,2002,62810000000,17680000000,3670000000,24250000000,13590000000,6420000000,960000000
ABT,2001,87070000000,16280000000,1880000000,23290000000,14230000000,7280000000,710000000
TMUS,2024,194310000000,NA,NA,NA,NA,NA,NA
TMUS,2023,185410000000,78350000000,13590000000,NA,NA,NA,NA
TMUS,2022,174180000000,79570000000,6510000000,211330000000,141680000000,107850000000,4500000000
TMUS,2021,144860000000,80110000000,6700000000,206560000000,137460000000,106010000000,6630000000
TMUS,2020,167370000000,68390000000,6260000000,200160000000,134810000000,104210000000,10380000000
TMUS,2019,67190000000,44990000000,5730000000,86920000000,58130000000,26110000000,1520000000
TMUS,2018,54070000000,43310000000,5270000000,72460000000,47750000000,12960000000,1200000000
TMUS,2017,52830000000,40600000000,4830000000,70560000000,48000000000,13730000000,1210000000
TMUS,2016,47380000000,37430000000,4050000000,65890000000,47650000000,22180000000,5500000000
TMUS,2015,32010000000,32050000000,2470000000,62430000000,45870000000,20660000000,7580000000
TMUS,2014,21750000000,29560000000,1760000000,56650000000,40990000000,18880000000,5310000000
TMUS,2013,26970000000,24420000000,1270000000,49950000000,35700000000,17080000000,5890000000
TMUS,2012,3620000000,12330000000,-6840000000,10180000000,6830000000,4760000000,2610000000
TMUS,2011,3140000000,4840000000,740000000,9480000000,6550000000,4740000000,2240000000
TMUS,2010,4480000000,4060000000,570000000,7910000000,5370000000,3770000000,1170000000
TMUS,2009,2690000000,3480000000,530000000,7380000000,5090000000,3640000000,1150000000
TMUS,2008,5200000000,2750000000,460000000,6420000000,4380000000,3070000000,690000000
TMUS,2007,6770000000,2230000000,460000000,5800000000,3950000000,3000000000,1470000000
CMCSA,2024,185600000000,NA,NA,NA,NA,NA,NA
CMCSA,2023,176490000000,120870000000,20100000000,NA,NA,NA,NA
CMCSA,2022,150850000000,121420000000,9280000000,257270000000,175230000000,94810000000,4740000000
CMCSA,2021,229950000000,116380000000,19090000000,275900000000,177890000000,94850000000,8710000000
CMCSA,2020,239740000000,103560000000,14060000000,273860000000,180850000000,103760000000,11740000000
CMCSA,2019,204740000000,108940000000,16990000000,263410000000,178160000000,102210000000,5500000000
CMCSA,2018,154100000000,94500000000,15240000000,251680000000,177860000000,111740000000,3810000000
CMCSA,2017,187180000000,84860000000,15330000000,186940000000,116140000000,64550000000,3420000000
CMCSA,2016,164890000000,80400000000,14350000000,180500000000,122880000000,61040000000,3300000000
CMCSA,2015,137550000000,74510000000,13370000000,166570000000,111370000000,52620000000,2400000000
CMCSA,2014,123900000000,68770000000,12460000000,159330000000,105200000000,48230000000,4510000000
CMCSA,2013,111350000000,64650000000,11110000000,158810000000,106790000000,47840000000,5290000000
CMCSA,2012,79460000000,62570000000,11600000000,164970000000,98170000000,40450000000,12410000000
CMCSA,2011,49720000000,55840000000,8200000000,157810000000,94140000000,39300000000,1620000000
CMCSA,2010,45620000000,37930000000,6100000000,118530000000,74100000000,31410000000,6060000000
CMCSA,2009,34860000000,35870000000,5100000000,112730000000,69920000000,29090000000,720000000
CMCSA,2008,34740000000,34250000000,4050000000,113010000000,72270000000,32450000000,1250000000
CMCSA,2007,37580000000,30890000000,4340000000,113410000000,71820000000,31320000000,1060000000
CMCSA,2006,58050000000,24960000000,3590000000,110400000000,68990000000,28970000000,2970000000
CMCSA,2005,35400000000,21960000000,1840000000,103140000000,62270000000,23370000000,840000000
CMCSA,2004,45350000000,20300000000,1810000000,104690000000,62800000000,23590000000,2000000000
CMCSA,2003,44580000000,19430000000,37000000,109150000000,67200000000,26990000000,4040000000
CMCSA,2002,32020000000,11440000000,-120000000,113100000000,72100000000,34910000000,4040000000
CMCSA,2001,890000000,9710000000,690000000,38130000000,22770000000,13890000000,2970000000
INTC,2024,183320000000,NA,NA,NA,NA,NA,NA
INTC,2023,211850000000,52860000000,-2070000000,NA,NA,NA,NA
INTC,2022,109070000000,63050000000,8260000000,182100000000,78810000000,42050000000,28330000000
INTC,2021,209600000000,79020000000,22300000000,168400000000,73010000000,38100000000,28410000000
INTC,2020,204160000000,77860000000,25700000000,153090000000,72050000000,36400000000,23890000000
INTC,2019,256750000000,71960000000,24540000000,136520000000,59020000000,29000000000,13120000000
INTC,2018,211930000000,70840000000,23780000000,127960000000,53400000000,26350000000,11650000000
INTC,2017,216020000000,62760000000,20990000000,123240000000,54230000000,26810000000,14000000000
INTC,2016,171880000000,59380000000,13660000000,113320000000,47100000000,25280000000,17090000000
INTC,2015,162770000000,55350000000,14540000000,103060000000,41980000000,22670000000,25310000000
INTC,2014,172300000000,55870000000,15990000000,91950000000,36090000000,13710000000,14050000000
INTC,2013,128910000000,52700000000,12850000000,92350000000,34100000000,13440000000,20080000000
INTC,2012,101940000000,53340000000,14960000000,84350000000,33140000000,13440000000,18160000000
INTC,2011,123480000000,53990000000,17820000000,71110000000,25200000000,7330000000,10240000000
INTC,2010,115890000000,43620000000,16360000000,63130000000,13500000000,2110000000,16790000000
INTC,2009,112660000000,35120000000,6030000000,53090000000,11390000000,2220000000,9270000000
INTC,2008,81530000000,37580000000,7660000000,50710000000,11620000000,2720000000,8680000000
INTC,2007,154300000000,38330000000,8500000000,55650000000,12880000000,2120000000,12790000000
INTC,2006,116780000000,35380000000,6200000000,48360000000,11610000000,2020000000,10000000000
INTC,2005,147730000000,38820000000,12090000000,48310000000,12130000000,2410000000,12770000000
INTC,2004,146250000000,34200000000,10130000000,48140000000,9560000000,900000000,17170000000
INTC,2003,207900000000,30140000000,7530000000,47140000000,9290000000,1160000000,16160000000
INTC,2002,102370000000,26760000000,4400000000,44220000000,8750000000,1360000000,12580000000
INTC,2001,210400000000,26530000000,2450000000,44390000000,8560000000,1450000000,11550000000
DHR,2024,181200000000,NA,NA,NA,NA,NA,NA
DHR,2023,170940000000,29560000000,7050000000,NA,NA,NA,NA
DHR,2022,193210000000,31470000000,8500000000,84350000000,34260000000,19670000000,5990000000
DHR,2021,235100000000,29450000000,7830000000,83180000000,38000000000,22170000000,2580000000
DHR,2020,157800000000,22280000000,4760000000,76160000000,36380000000,21200000000,6030000000
DHR,2019,106740000000,15880000000,3270000000,62080000000,31790000000,21720000000,19910000000
DHR,2018,72330000000,19890000000,3450000000,47830000000,19600000000,9740000000,780000000
DHR,2017,64560000000,18320000000,3100000000,46640000000,20280000000,10520000000,630000000
DHR,2016,53840000000,16880000000,2790000000,45290000000,22210000000,12260000000,960000000
DHR,2015,63780000000,19050000000,3160000000,48220000000,24450000000,12870000000,790000000
DHR,2014,60360000000,19750000000,3600000000,36990000000,13540000000,3470000000,3000000000
DHR,2013,53890000000,19110000000,3710000000,34670000000,12220000000,3490000000,3110000000
DHR,2012,38430000000,18260000000,3160000000,32940000000,13850000000,5340000000,1670000000
DHR,2011,32280000000,15880000000,2550000000,29940000000,12970000000,5300000000,530000000
DHR,2010,30960000000,12920000000,2410000000,22210000000,8440000000,2820000000,1630000000
DHR,2009,24260000000,11180000000,1540000000,19590000000,7960000000,2930000000,1720000000
DHR,2008,18090000000,12690000000,1880000000,17450000000,7640000000,2550000000,390000000
DHR,2007,27920000000,11060000000,1740000000,17470000000,8380000000,3720000000,230000000
DHR,2006,22350000000,9560000000,1510000000,12860000000,6210000000,2430000000,310000000
DHR,2005,17040000000,7980000000,1260000000,9160000000,4080000000,1040000000,310000000
DHR,2004,17730000000,6880000000,1100000000,8490000000,3870000000,1350000000,600000000
DHR,2003,14100000000,5290000000,840000000,6890000000,3240000000,1290000000,1230000000
DHR,2002,10020000000,4570000000,690000000,6020000000,3010000000,1300000000,810000000
DHR,2001,8640000000,3780000000,570000000,4820000000,2590000000,1190000000,700000000
VZ,2024,178630000000,NA,NA,NA,NA,NA,NA
VZ,2023,158490000000,134090000000,27610000000,NA,NA,NA,NA
VZ,2022,165470000000,136830000000,28270000000,379680000000,287210000000,176330000000,2600000000
VZ,2021,218110000000,133610000000,29420000000,366590000000,283390000000,177930000000,2920000000
VZ,2020,243110000000,128290000000,23960000000,316480000000,247200000000,150540000000,22170000000
VZ,2019,253930000000,131860000000,22730000000,291720000000,228890000000,133140000000,2590000000
VZ,2018,232300000000,130860000000,19620000000,264820000000,210110000000,113060000000,2740000000
VZ,2017,215920000000,126030000000,20590000000,257140000000,212450000000,117090000000,2070000000
VZ,2016,217610000000,125980000000,20980000000,244180000000,220140000000,108070000000,2880000000
VZ,2015,188260000000,131620000000,28240000000,244640000000,226790000000,110190000000,4820000000
